,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,error,durationOpen,durationMeasured,method
327,2019-11-30,KAN_L,67.0957,-49.94850000000001,680.0,10.0,-3.246619545519379,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
328,2019-12-31,KAN_L,67.0957,-49.9485,680.0,10.0,-3.1747147603686328,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
329,2020-01-31,KAN_L,67.0957,-49.9485,680.0,10.0,-3.2004212590413417,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
330,2020-02-29,KAN_L,67.0957,-49.9485,680.0,10.0,-3.387818060306229,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
331,2020-03-31,KAN_L,67.0957,-49.9485,680.0,10.0,-3.717651331375804,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
332,2020-04-30,KAN_L,67.0957,-49.94850000000001,680.0,10.0,-4.121742896611686,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
333,2020-05-31,KAN_L,67.0957,-49.9485,680.0,10.0,-4.487318658363387,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
334,2020-06-30,KAN_L,67.0957,-49.94850000000001,680.0,10.0,-4.438423434242643,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
335,2020-07-31,KAN_L,67.0957,-49.9485,680.0,10.0,-4.448243190104168,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
336,2020-09-30,KAN_L,67.0957,-49.94850000000001,680.0,10.0,-3.7101580585585583,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
337,2020-10-31,KAN_L,67.0957,-49.9485,680.0,10.0,-3.6303461927027514,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
338,2020-11-30,KAN_L,67.0957,-49.94850000000001,680.0,10.0,-3.517735730873534,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
339,2020-12-31,KAN_L,67.0957,-49.9485,680.0,10.0,-3.418304056711578,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
340,2021-01-31,KAN_L,67.0957,-49.9485,680.0,10.0,-3.432874274391276,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
341,2021-02-28,KAN_L,67.0957,-49.9485,680.0,10.0,-3.552954223185354,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
342,2021-03-31,KAN_L,67.0957,-49.9485,680.0,10.0,-3.745199598152519,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
343,2021-04-30,KAN_L,67.0957,-49.94850000000001,680.0,10.0,-4.015302874527555,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
344,2021-05-31,KAN_L,67.0957,-49.9485,680.0,10.0,-4.206511763053906,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
345,2021-06-30,KAN_L,67.0957,-49.9485,680.0,10.0,-2.596400924626642,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
346,2010-05-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-7.328083870913573,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
347,2010-06-30,KAN_M,67.0667,-48.8327,1270.0,10.0,-7.3614065254629635,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
348,2010-07-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-7.506447335349463,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
349,2010-08-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-7.705264097307475,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
350,2011-04-30,KAN_M,67.0667,-48.83270000000001,1270.0,10.0,-7.482929454544515,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
351,2011-05-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-7.779294715170782,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
352,2011-06-30,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.110611588664115,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
353,2011-07-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.291855279327836,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
354,2011-08-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.573070453789068,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
355,2011-09-30,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.899872134843562,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
356,2011-10-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-6.613680306347925,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
357,2011-11-30,KAN_M,67.0667,-48.8327,1270.0,10.0,-5.606808284613845,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
358,2011-12-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-5.622322829454353,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
359,2012-01-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-5.611236073880793,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
360,2012-02-29,KAN_M,67.0667,-48.8327,1270.0,10.0,-6.444080267712903,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
361,2012-03-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-7.196798465402881,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
362,2012-04-30,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.283680396062236,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
363,2012-05-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.276380784103775,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
364,2012-06-30,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.221735373355509,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
365,2012-07-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.395350038320029,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
366,2012-08-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-8.691901979853231,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
367,2013-05-31,KAN_M,67.0667,-48.8327,1270.0,10.0,-7.071553449650027,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,0.2,0,720,RS Components thermistors 151-243
