,latitude,longitude,elevation,date,depthOfTemperatureObservation,temperatureObserved
2800,69.87975311279297,-46.98667144775391,1942.0,2016-06-30 00:00:00,10.0,-15.23573284753432
2801,69.87975311279297,-46.98667144775391,1942.0,2016-07-31 00:00:00,10.0,-15.345692280619785
2802,69.87975311279297,-46.98667144775391,1942.0,2016-08-31 00:00:00,10.0,-15.41752160585959
2803,69.87975311279297,-46.98667144775391,1942.0,2016-09-30 00:00:00,10.0,-15.41075730555426
2804,69.87975311279297,-46.98667144775391,1942.0,2016-10-31 00:00:00,10.0,-15.512282721041686
2805,69.87975311279297,-46.98667144775391,1942.0,2016-11-30 00:00:00,10.0,-15.539555935475327
2806,69.87975311279297,-46.98667144775391,1942.0,2016-12-31 00:00:00,10.0,-15.355862966393994
2807,69.87975311279297,-46.98667144775391,1942.0,2017-01-31 00:00:00,10.0,-15.308199630650057
2808,69.87975311279297,-46.98667144775391,1942.0,2017-02-28 00:00:00,10.0,-15.24309345157274
2809,69.87975311279297,-46.98667144775391,1942.0,2017-03-31 00:00:00,10.0,-15.207099558132668
2810,69.87975311279297,-46.98667144775391,1942.0,2017-04-30 00:00:00,10.0,-16.70626080124966
2811,69.87975311279297,-46.98667144775391,1942.0,2017-05-31 00:00:00,10.0,-16.309289283723455
2812,69.87975311279297,-46.98667144775391,1942.0,2017-06-30 00:00:00,10.0,-16.539809578537852
2813,69.87975311279297,-46.98667144775391,1942.0,2017-07-31 00:00:00,10.0,-15.452632111554202
2814,69.87975311279297,-46.98667144775391,1942.0,2017-08-31 00:00:00,10.0,-15.552933431654496
2815,69.87975311279297,-46.98667144775391,1942.0,2017-09-30 00:00:00,10.0,-16.52372851309778
2816,69.87975311279297,-46.98667144775391,1942.0,2017-10-31 00:00:00,10.0,-16.510237591882817
2817,69.87975311279297,-46.98667144775391,1942.0,2017-11-30 00:00:00,10.0,-16.1565947284549
2818,69.87975311279297,-46.98667144775391,1942.0,2017-12-31 00:00:00,10.0,-15.5251141449747
2819,69.87975311279297,-46.98667144775391,1942.0,2018-01-31 00:00:00,10.0,-15.886975436112005
2820,69.87975311279297,-46.98667144775391,1942.0,2018-02-28 00:00:00,10.0,-15.901815640725228
2821,69.87975311279297,-46.98667144775391,1942.0,2018-03-31 00:00:00,10.0,-15.433050966675063
2822,69.87975311279297,-46.98667144775391,1942.0,2018-04-30 00:00:00,10.0,-15.779712556520344
2823,69.87975311279297,-46.98667144775391,1942.0,2018-05-31 00:00:00,10.0,-15.753874413528738
2824,69.87975311279297,-46.98667144775391,1942.0,2018-06-30 00:00:00,10.0,-15.789717985736043
2825,69.87975311279297,-46.98667144775391,1942.0,2018-07-31 00:00:00,10.0,-15.638204411790293
2826,69.87975311279297,-46.98667144775391,1942.0,2018-08-31 00:00:00,10.0,-15.960373019767442
2827,69.87975311279297,-46.98667144775391,1942.0,2018-09-30 00:00:00,10.0,-16.04850338423054
2828,69.87975311279297,-46.98667144775391,1942.0,2018-10-31 00:00:00,10.0,-15.91499190890279
2829,66.98539733886719,-44.39400100708008,2361.0,2015-05-31 00:00:00,10.0,-18.19271205442152
2830,66.98539733886719,-44.39400100708008,2361.0,2015-06-30 00:00:00,10.0,-18.465946090751693
2831,66.98539733886719,-44.39400100708008,2361.0,2015-07-31 00:00:00,10.0,-18.85435651961604
2832,66.98539733886719,-44.39400100708008,2361.0,2015-08-31 00:00:00,10.0,-19.07882167228513
2833,66.98539733886719,-44.39400100708008,2361.0,2015-09-30 00:00:00,10.0,-19.14909906969006
2834,66.98539733886719,-44.39400100708008,2361.0,2015-10-31 00:00:00,10.0,-19.05118478735261
2835,66.98539733886719,-44.39400100708008,2361.0,2015-11-30 00:00:00,10.0,-18.8474279075534
2836,66.98539733886719,-44.39400100708008,2361.0,2015-12-31 00:00:00,10.0,-18.636146943161844
2837,66.98539733886719,-44.39400100708008,2361.0,2016-01-31 00:00:00,10.0,-18.445000392479272
2838,66.98539733886719,-44.39400100708008,2361.0,2016-02-29 00:00:00,10.0,-18.394080394419028
2839,66.98539733886719,-44.39400100708008,2361.0,2016-03-31 00:00:00,10.0,-18.50864276565467
2840,66.98539733886719,-44.39400100708008,2361.0,2016-04-30 00:00:00,10.0,-18.62149958078108
2841,66.98539733886719,-44.39400100708008,2361.0,2016-05-31 00:00:00,10.0,-18.799878497532365
2842,66.98539733886719,-44.39400100708008,2361.0,2016-06-30 00:00:00,10.0,-19.03233561268338
2843,66.98539733886719,-44.39400100708008,2361.0,2016-07-31 00:00:00,10.0,-19.123288668177377
2844,66.98539733886719,-44.39400100708008,2361.0,2016-08-31 00:00:00,10.0,-19.198165974674456
2845,66.98539733886719,-44.39400100708008,2361.0,2016-09-30 00:00:00,10.0,-19.16047027656256
2846,66.98539733886719,-44.39400100708008,2361.0,2016-10-31 00:00:00,10.0,-18.999915758784223
2847,66.98539733886719,-44.39400100708008,2361.0,2016-11-30 00:00:00,10.0,-18.68445352299049
2848,66.98539733886719,-44.39400100708008,2361.0,2016-12-31 00:00:00,10.0,-18.38685468629854
2849,66.98539733886719,-44.39400100708008,2361.0,2017-01-31 00:00:00,10.0,-18.26702901126929
2850,66.98539733886719,-44.39400100708008,2361.0,2017-02-28 00:00:00,10.0,-18.17631881066973
2851,66.98539733886719,-44.39400100708008,2361.0,2017-03-31 00:00:00,10.0,-18.20812764926252
2852,66.98539733886719,-44.39400100708008,2361.0,2017-04-30 00:00:00,10.0,-18.34613140574736
2853,66.98539733886719,-44.39400100708008,2361.0,2017-05-31 00:00:00,10.0,-18.497356431201
2854,66.98539733886719,-44.39400100708008,2361.0,2018-05-31 00:00:00,10.0,-19.0992977992072
2855,66.98539733886719,-44.39400100708008,2361.0,2018-06-30 00:00:00,10.0,-19.2562979831294
2856,66.98539733886719,-44.39400100708008,2361.0,2018-07-31 00:00:00,10.0,-19.461771733313483
2857,66.98539733886719,-44.39400100708008,2361.0,2018-08-31 00:00:00,10.0,-19.60178732309625
2858,66.98539733886719,-44.39400100708008,2361.0,2018-09-30 00:00:00,10.0,-19.22181414703596
2859,66.98539733886719,-44.39400100708008,2361.0,2018-10-31 00:00:00,10.0,-19.42821170509469
2860,66.98539733886719,-44.39400100708008,2361.0,2018-11-30 00:00:00,10.0,-19.169609362613684
2861,66.98539733886719,-44.39400100708008,2361.0,2018-12-31 00:00:00,10.0,-18.92714581550232
2862,66.98539733886719,-44.39400100708008,2361.0,2019-01-31 00:00:00,10.0,-18.846132679862546
2863,66.98539733886719,-44.39400100708008,2361.0,2019-02-28 00:00:00,10.0,-18.827610517001563
2864,66.98539733886719,-44.39400100708008,2361.0,2019-03-31 00:00:00,10.0,-18.93235607860423
2865,66.98539733886719,-44.39400100708008,2361.0,2019-04-30 00:00:00,10.0,-19.088511544447748
2866,66.98539733886719,-44.39400100708008,2361.0,2019-05-31 00:00:00,10.0,-19.277252028958657
2867,66.98539733886719,-44.39400100708008,2361.0,2019-06-30 00:00:00,10.0,-19.512227458970028
2868,66.98539733886719,-44.39400100708008,2361.0,2019-07-31 00:00:00,10.0,-19.59696149546894
2869,66.98539733886719,-44.39400100708008,2361.0,2019-08-31 00:00:00,10.0,-19.61429170558253
2870,66.98539733886719,-44.39400100708008,2361.0,2019-09-30 00:00:00,10.0,-19.514481241214185
2871,65.99949645996094,-44.50019836425781,2456.0,2015-05-31 00:00:00,10.0,-18.73101443760322
2872,65.99949645996094,-44.50019836425781,2456.0,2016-05-31 00:00:00,10.0,-19.251055139935133
2873,65.99949645996094,-44.50019836425781,2456.0,2016-06-30 00:00:00,10.0,-19.42540752708421
2874,65.99949645996094,-44.50019836425781,2456.0,2016-07-31 00:00:00,10.0,-19.51131743926421
2875,65.99949645996094,-44.50019836425781,2456.0,2016-08-31 00:00:00,10.0,-19.5231944146005
2876,65.99949645996094,-44.50019836425781,2456.0,2016-09-30 00:00:00,10.0,-19.467812670635567
2877,65.99949645996094,-44.50019836425781,2456.0,2016-10-31 00:00:00,10.0,-19.31493238087667
2878,65.99949645996094,-44.50019836425781,2456.0,2016-11-30 00:00:00,10.0,-18.85251565225331
2879,65.99949645996094,-44.50019836425781,2456.0,2016-12-31 00:00:00,10.0,-18.64902501865552
2880,65.99949645996094,-44.50019836425781,2456.0,2017-01-31 00:00:00,10.0,-18.39233716877916
2881,65.99949645996094,-44.50019836425781,2456.0,2017-02-28 00:00:00,10.0,-18.377733200337776
2882,65.99949645996094,-44.50019836425781,2456.0,2017-03-31 00:00:00,10.0,-18.45526277545885
2883,65.99949645996094,-44.50019836425781,2456.0,2017-04-30 00:00:00,10.0,-18.69100987352273
2884,65.99949645996094,-44.50019836425781,2456.0,2017-05-31 00:00:00,10.0,-18.87334788142564
2885,75.6268310546875,-35.94150161743164,2666.0,2015-06-30 00:00:00,10.0,-30.281026200093887
2886,75.6268310546875,-35.94150161743164,2666.0,2015-07-31 00:00:00,10.0,-30.452734783064145
2887,75.6268310546875,-35.94150161743164,2666.0,2015-08-31 00:00:00,10.0,-30.583343768915903
2888,75.6268310546875,-35.94150161743164,2666.0,2015-09-30 00:00:00,10.0,-30.58926924615817
2889,75.6268310546875,-35.94150161743164,2666.0,2015-10-31 00:00:00,10.0,-30.4399776541376
2890,75.6268310546875,-35.94150161743164,2666.0,2015-11-30 00:00:00,10.0,-30.24713003379076
2891,75.6268310546875,-35.94150161743164,2666.0,2015-12-31 00:00:00,10.0,-30.032801802077035
2892,75.6268310546875,-35.94150161743164,2666.0,2016-01-31 00:00:00,10.0,-29.942912379275143
2893,75.6268310546875,-35.94150161743164,2666.0,2016-02-29 00:00:00,10.0,-29.900433085954543
2894,75.6268310546875,-35.94150161743164,2666.0,2016-03-31 00:00:00,10.0,-29.936254394399647
2895,75.6268310546875,-35.94150161743164,2666.0,2016-04-30 00:00:00,10.0,-30.122710741198585
2896,75.6268310546875,-35.94150161743164,2666.0,2016-05-31 00:00:00,10.0,-30.34079746391374
2897,75.6268310546875,-35.94150161743164,2666.0,2016-06-30 00:00:00,10.0,-30.585150918801908
2898,75.6268310546875,-35.94150161743164,2666.0,2016-07-31 00:00:00,10.0,-30.75199051817672
2899,75.6268310546875,-35.94150161743164,2666.0,2016-08-31 00:00:00,10.0,-30.80805098274805
2900,75.6268310546875,-35.94150161743164,2666.0,2016-09-30 00:00:00,10.0,-30.738430700367328
2901,75.6268310546875,-35.94150161743164,2666.0,2016-10-31 00:00:00,10.0,-30.610216624591217
2902,75.6268310546875,-35.94150161743164,2666.0,2016-11-30 00:00:00,10.0,-30.34104522307855
2903,75.6268310546875,-35.94150161743164,2666.0,2016-12-31 00:00:00,10.0,-30.061243538919264
2904,75.6268310546875,-35.94150161743164,2666.0,2017-01-31 00:00:00,10.0,-29.79763127705953
2905,75.6268310546875,-35.94150161743164,2666.0,2017-02-28 00:00:00,10.0,-29.66913519511052
2906,75.6268310546875,-35.94150161743164,2666.0,2017-03-31 00:00:00,10.0,-29.64045822092178
2907,75.6268310546875,-35.94150161743164,2666.0,2017-04-30 00:00:00,10.0,-29.90208054573224
2908,75.6268310546875,-35.94150161743164,2666.0,2017-05-31 00:00:00,10.0,-30.10586834752301
2909,75.6268310546875,-35.94150161743164,2666.0,2017-06-30 00:00:00,10.0,-30.37761407016205
2910,75.6268310546875,-35.94150161743164,2666.0,2017-07-31 00:00:00,10.0,-30.613847306248868
2911,75.6268310546875,-35.94150161743164,2666.0,2017-08-31 00:00:00,10.0,-30.68515945506223
2912,75.6268310546875,-35.94150161743164,2666.0,2017-09-30 00:00:00,10.0,-30.73614605928883
2913,75.6268310546875,-35.94150161743164,2666.0,2017-10-31 00:00:00,10.0,-30.582207041912586
2914,75.6268310546875,-35.94150161743164,2666.0,2017-11-30 00:00:00,10.0,-30.269634892503475
2915,75.6268310546875,-35.94150161743164,2666.0,2017-12-31 00:00:00,10.0,-29.910169703205817
2916,75.6268310546875,-35.94150161743164,2666.0,2018-01-31 00:00:00,10.0,-29.862779846299773
2917,75.6268310546875,-35.94150161743164,2666.0,2018-02-28 00:00:00,10.0,-29.674003789458343
2918,75.6268310546875,-35.94150161743164,2666.0,2018-03-31 00:00:00,10.0,-29.65340613072504
2919,75.6268310546875,-35.94150161743164,2666.0,2018-04-30 00:00:00,10.0,-29.817911125473373
2920,75.6268310546875,-35.94150161743164,2666.0,2018-05-31 00:00:00,10.0,-30.03934463488269
2921,75.6268310546875,-35.94150161743164,2666.0,2018-06-30 00:00:00,10.0,-30.354244967038287
2922,75.6268310546875,-35.94150161743164,2666.0,2018-07-31 00:00:00,10.0,-30.554038562303266
2923,75.6268310546875,-35.94150161743164,2666.0,2018-08-31 00:00:00,10.0,-30.72758876179488
2924,75.6268310546875,-35.94150161743164,2666.0,2018-09-30 00:00:00,10.0,-30.68143899463669
2925,75.6268310546875,-35.94150161743164,2666.0,2018-10-31 00:00:00,10.0,-30.487739413162977
2926,66.47200012207031,-46.282981872558594,2119.0,2015-05-31 00:00:00,10.0,-13.41061403868743
2927,66.47200012207031,-46.282981872558594,2119.0,2015-06-30 00:00:00,10.0,-13.549077565642447
2928,66.47200012207031,-46.282981872558594,2119.0,2015-07-31 00:00:00,10.0,-13.872342534783195
2929,66.47200012207031,-46.282981872558594,2119.0,2015-08-31 00:00:00,10.0,-14.062343390522614
2930,66.47200012207031,-46.282981872558594,2119.0,2015-09-30 00:00:00,10.0,-14.17529471892303
2931,66.47200012207031,-46.282981872558594,2119.0,2015-10-31 00:00:00,10.0,-14.015128940946203
2932,66.47200012207031,-46.282981872558594,2119.0,2015-11-30 00:00:00,10.0,-13.770194733617418
2933,66.47200012207031,-46.282981872558594,2119.0,2015-12-31 00:00:00,10.0,-13.495500745923096
2934,66.47200012207031,-46.282981872558594,2119.0,2016-01-31 00:00:00,10.0,-13.413703255746324
2935,66.47200012207031,-46.282981872558594,2119.0,2016-02-29 00:00:00,10.0,-13.355131823848566
2936,66.47200012207031,-46.282981872558594,2119.0,2016-03-31 00:00:00,10.0,-13.550116591649592
2937,66.47200012207031,-46.282981872558594,2119.0,2016-04-30 00:00:00,10.0,-13.81117975965571
2938,66.47200012207031,-46.282981872558594,2119.0,2016-05-31 00:00:00,10.0,-13.945514606706611
2939,66.47200012207031,-46.282981872558594,2119.0,2016-06-30 00:00:00,10.0,-14.239775858751267
2940,66.47200012207031,-46.282981872558594,2119.0,2016-07-31 00:00:00,10.0,-14.365438170554476
2941,66.47200012207031,-46.282981872558594,2119.0,2016-08-31 00:00:00,10.0,-14.379692414432409
2942,66.47200012207031,-46.282981872558594,2119.0,2016-09-30 00:00:00,10.0,-14.277373131711524
2943,66.47200012207031,-46.282981872558594,2119.0,2016-10-31 00:00:00,10.0,-14.00639542988433
2944,66.47200012207031,-46.282981872558594,2119.0,2016-11-30 00:00:00,10.0,-13.498822041912945
2945,66.47200012207031,-46.282981872558594,2119.0,2016-12-31 00:00:00,10.0,-13.216436530285591
2946,66.47200012207031,-46.282981872558594,2119.0,2017-01-31 00:00:00,10.0,-12.978715532745683
2947,66.47200012207031,-46.282981872558594,2119.0,2017-02-28 00:00:00,10.0,-12.985586295531446
2948,66.47200012207031,-46.282981872558594,2119.0,2017-03-31 00:00:00,10.0,-13.1516014028637
2949,66.47200012207031,-46.282981872558594,2119.0,2017-04-30 00:00:00,10.0,-13.355663540221393
2950,66.47200012207031,-46.282981872558594,2119.0,2017-05-31 00:00:00,10.0,-13.611696976203318
2951,66.47200012207031,-46.282981872558594,2119.0,2017-06-30 00:00:00,10.0,-13.984660144598204
2952,66.47200012207031,-46.282981872558594,2119.0,2017-07-31 00:00:00,10.0,-14.188634098903735
2953,66.47200012207031,-46.282981872558594,2119.0,2017-08-31 00:00:00,10.0,-14.351663186778
2954,66.47200012207031,-46.282981872558594,2119.0,2017-09-30 00:00:00,10.0,-14.330754634836088
2955,66.47200012207031,-46.282981872558594,2119.0,2017-10-31 00:00:00,10.0,-14.257456694452197
2956,66.47200012207031,-46.282981872558594,2119.0,2017-11-30 00:00:00,10.0,-14.02546112833414
2957,66.47200012207031,-46.282981872558594,2119.0,2017-12-31 00:00:00,10.0,-13.856333463388024
2958,66.47200012207031,-46.282981872558594,2119.0,2018-01-31 00:00:00,10.0,-13.84122681741776
2959,66.47200012207031,-46.282981872558594,2119.0,2018-02-28 00:00:00,10.0,-13.763970158836528
2960,66.47200012207031,-46.282981872558594,2119.0,2018-03-31 00:00:00,10.0,-13.949013622463973
2961,66.47200012207031,-46.282981872558594,2119.0,2018-04-30 00:00:00,10.0,-14.18013115465557
2962,66.47200012207031,-46.282981872558594,2119.0,2018-05-31 00:00:00,10.0,-14.46869038228108
2963,66.47200012207031,-46.282981872558594,2119.0,2018-06-30 00:00:00,10.0,-14.771770182031709
2964,66.47200012207031,-46.282981872558594,2119.0,2018-07-31 00:00:00,10.0,-14.982371891112802
2965,66.47200012207031,-46.282981872558594,2119.0,2018-08-31 00:00:00,10.0,-15.09740455807874
2966,66.47200012207031,-46.282981872558594,2119.0,2018-09-30 00:00:00,10.0,-15.072614573453508
2967,66.47200012207031,-46.282981872558594,2119.0,2018-10-31 00:00:00,10.0,-14.903035856206513
2968,66.47200012207031,-46.282981872558594,2119.0,2018-11-30 00:00:00,10.0,-14.617000718392507
2969,66.47200012207031,-46.282981872558594,2119.0,2018-12-31 00:00:00,10.0,-14.477921496890485
2970,66.47200012207031,-46.282981872558594,2119.0,2019-01-31 00:00:00,10.0,-14.41178174336516
2971,66.47200012207031,-46.282981872558594,2119.0,2019-02-28 00:00:00,10.0,-14.523211940337772
2972,66.47200012207031,-46.282981872558594,2119.0,2019-03-31 00:00:00,10.0,-14.66005204317982
2973,66.47200012207031,-46.282981872558594,2119.0,2019-04-30 00:00:00,10.0,-14.850325322101918
2974,66.47200012207031,-46.282981872558594,2119.0,2019-05-31 00:00:00,10.0,-15.042981784450406
2975,66.47200012207031,-46.282981872558594,2119.0,2019-06-30 00:00:00,10.0,-15.281746974254164
2976,66.47200012207031,-46.282981872558594,2119.0,2019-07-31 00:00:00,10.0,-15.454807503923622
2977,66.47200012207031,-46.282981872558594,2119.0,2019-08-31 00:00:00,10.0,-15.407571557351432
2978,66.47200012207031,-46.282981872558594,2119.0,2019-09-30 00:00:00,10.0,-15.211979139915195
2979,67.000252,-47.022999,1840.0,2012-05-31 00:00:00,10.0,-9.726389382753052
2980,67.000252,-47.022999,1840.0,2012-06-30 00:00:00,10.0,-10.197695070486652
2981,67.000252,-47.022999,1840.0,2012-07-31 00:00:00,10.0,-10.387164611357088
2982,67.000252,-47.022999,1840.0,2012-08-31 00:00:00,10.0,-10.30869009578902
2983,67.000252,-47.022999,1840.0,2012-09-30 00:00:00,10.0,-10.006313811997234
2984,67.000252,-47.022999,1840.0,2012-10-31 00:00:00,10.0,-8.999458802137479
2985,67.000252,-47.022999,1840.0,2012-11-30 00:00:00,10.0,-7.850755174533884
2986,67.000252,-47.022999,1840.0,2012-12-31 00:00:00,10.0,-7.214449150440554
2987,67.000252,-47.022999,1840.0,2013-01-31 00:00:00,10.0,-7.10552393421202
2988,67.000252,-47.022999,1840.0,2013-02-28 00:00:00,10.0,-7.164588796726132
2989,67.000252,-47.022999,1840.0,2012-05-31 00:00:00,10.0,-9.675783481648052
2990,67.000252,-47.022999,1840.0,2012-06-30 00:00:00,10.0,-10.054537091384812
2991,67.000252,-47.022999,1840.0,2012-07-31 00:00:00,10.0,-10.15270541644039
2992,67.000252,-47.022999,1840.0,2012-08-31 00:00:00,10.0,-10.431708685069154
2993,67.000252,-47.022999,1840.0,2012-09-30 00:00:00,10.0,-10.501743053589909
2994,67.000252,-47.022999,1840.0,2012-10-31 00:00:00,10.0,-10.647496581235895
2995,67.000252,-47.022999,1840.0,2012-11-30 00:00:00,10.0,-8.44220049502847
2996,67.000252,-47.022999,1840.0,2012-12-31 00:00:00,10.0,-7.414454628817584
2997,67.000252,-47.022999,1840.0,2013-01-31 00:00:00,10.0,-6.892170783889752
2998,67.000252,-47.022999,1840.0,2013-02-28 00:00:00,10.0,-6.58242232138248
2999,67.000252,-47.022999,1840.0,2012-05-31 00:00:00,10.0,-9.418128895106122
3000,67.000252,-47.022999,1840.0,2012-06-30 00:00:00,10.0,-9.914907898571665
3001,67.000252,-47.022999,1840.0,2012-07-31 00:00:00,10.0,-10.0780937091277
3002,67.000252,-47.022999,1840.0,2012-09-30 00:00:00,10.0,-12.055649225036994
3003,67.000252,-47.022999,1840.0,2012-10-31 00:00:00,10.0,-11.51771870234746
3004,67.000252,-47.022999,1840.0,2012-11-30 00:00:00,10.0,-9.24594858560547
3005,67.000252,-47.022999,1840.0,2012-12-31 00:00:00,10.0,-7.884812708311216
3006,67.000252,-47.022999,1840.0,2013-01-31 00:00:00,10.0,-7.380400447079922
3007,67.000252,-47.022999,1840.0,2013-02-28 00:00:00,10.0,-7.196397983399683
3008,69.819983,-47.4505,1877.0,2007-08-31 00:00:00,10.0,-15.18244992504106
3009,69.819983,-47.4505,1877.0,2007-11-30 00:00:00,10.0,-14.24707639505288
3010,69.819983,-47.4505,1877.0,2007-12-31 00:00:00,10.0,-13.980271542421214
3011,69.7836,-47.670183,1819.0,2007-07-31 00:00:00,10.0,-14.36968226556488
3012,69.7836,-47.670183,1819.0,2007-08-31 00:00:00,10.0,-14.306704731902354
3013,69.7836,-47.670183,1819.0,2007-09-30 00:00:00,10.0,-14.00490451765858
3014,69.7836,-47.670183,1819.0,2007-10-31 00:00:00,10.0,-13.537142063823016
3015,69.7836,-47.670183,1819.0,2007-11-30 00:00:00,10.0,-13.057891246252
3016,69.7836,-47.670183,1819.0,2007-12-31 00:00:00,10.0,-12.68001992602956
3017,69.7836,-47.670183,1819.0,2008-01-31 00:00:00,10.0,-12.584595534152417
3018,69.756933,-47.880283,1750.0,2007-07-31 00:00:00,10.0,-12.69416932343384
3019,69.756933,-47.880283,1750.0,2007-08-31 00:00:00,10.0,-12.69116199806614
3020,69.756933,-47.880283,1750.0,2007-09-30 00:00:00,10.0,-12.400594204955388
3021,69.756933,-47.880283,1750.0,2007-10-31 00:00:00,10.0,-11.885258850277404
3022,69.756933,-47.880283,1750.0,2008-06-30 00:00:00,10.0,-11.329541491301908
3023,69.756933,-47.880283,1750.0,2008-07-31 00:00:00,10.0,-11.43063550786828
3024,69.756933,-47.880283,1750.0,2008-08-31 00:00:00,10.0,-11.544603753012115
3025,69.756933,-47.880283,1750.0,2008-09-30 00:00:00,10.0,-11.59539160355118
3026,69.756933,-47.880283,1750.0,2009-04-30 00:00:00,10.0,-11.410426123421978
3027,69.756933,-47.880283,1750.0,2009-05-31 00:00:00,10.0,-11.453319901156773
3028,69.738017,-48.060967,1710.0,2008-07-31 00:00:00,10.0,-10.06400307161194
3029,69.738017,-48.060967,1710.0,2008-08-31 00:00:00,10.0,-10.201429908479582
3030,69.738017,-48.060967,1710.0,2008-09-30 00:00:00,10.0,-10.232213374671211
3031,69.738017,-48.060967,1710.0,2009-04-30 00:00:00,10.0,-10.041084000206096
3032,69.738017,-48.060967,1710.0,2009-05-31 00:00:00,10.0,-10.10448487928826
3033,69.738017,-48.060967,1710.0,2007-07-31 00:00:00,10.0,-9.552692152063733
3034,69.738017,-48.060967,1710.0,2007-08-31 00:00:00,10.0,-9.66020993464112
3035,69.738017,-48.060967,1710.0,2007-09-30 00:00:00,10.0,-9.81027884858963
3036,69.738017,-48.060967,1710.0,2007-10-31 00:00:00,10.0,-9.853320740258756
3037,69.738017,-48.060967,1710.0,2008-04-30 00:00:00,10.0,-9.627227231911936
3038,69.738017,-48.060967,1710.0,2008-05-31 00:00:00,10.0,-9.676212348465238
3039,69.739083,-48.2403,1680.0,2008-07-31 00:00:00,10.0,-7.2630738103801615
3040,69.739083,-48.2403,1680.0,2008-08-31 00:00:00,10.0,-7.436596001705424
3041,69.739083,-48.2403,1680.0,2008-09-30 00:00:00,10.0,-7.519627952158515
3042,69.739083,-48.2403,1680.0,2009-04-30 00:00:00,10.0,-7.475697889253533
3043,69.739083,-48.2403,1680.0,2009-05-31 00:00:00,10.0,-7.540624698946909
3044,69.719783,-48.2674,1644.0,2008-07-31 00:00:00,10.0,-6.772738644462721
3045,69.719783,-48.2674,1644.0,2008-08-31 00:00:00,10.0,-7.123443770727905
3046,69.719783,-48.2674,1644.0,2008-09-30 00:00:00,10.0,-7.349031311026314
3047,69.719783,-48.2674,1644.0,2009-04-30 00:00:00,10.0,-7.277915815947756
3048,69.719783,-48.2674,1644.0,2009-05-31 00:00:00,10.0,-7.3640050223116065
3049,69.706167,-48.344967,1555.0,2008-07-31 00:00:00,10.0,-4.070633583383188
3050,69.706167,-48.344967,1555.0,2008-08-31 00:00:00,10.0,-3.9013266888310727
3051,69.706167,-48.344967,1555.0,2008-09-30 00:00:00,10.0,-3.27827427465174
3052,69.706167,-48.344967,1555.0,2009-04-30 00:00:00,10.0,-1.7190980040425283
3053,69.706167,-48.344967,1555.0,2009-05-31 00:00:00,10.0,-1.6996095265868487
3054,69.687433,-48.499667,1540.0,2008-07-31 00:00:00,10.0,-3.430277422463501
3055,69.687433,-48.499667,1540.0,2008-08-31 00:00:00,10.0,-3.3551376049002464
3056,69.687433,-48.499667,1540.0,2008-09-30 00:00:00,10.0,-3.224220622850462
3057,69.687433,-48.499667,1540.0,2009-04-30 00:00:00,10.0,-3.559926472332416
3058,69.687433,-48.499667,1540.0,2009-05-31 00:00:00,10.0,-3.650498730119023
3059,69.660183,-48.68945,1401.0,2008-07-31 00:00:00,10.0,-6.306282170627987
3060,69.660183,-48.68945,1401.0,2008-08-31 00:00:00,10.0,-6.406288828444118
3061,69.660183,-48.68945,1401.0,2008-09-30 00:00:00,10.0,-6.38731925995034
3062,69.660183,-48.68945,1401.0,2009-04-30 00:00:00,10.0,-6.021110074108604
3063,69.660183,-48.68945,1401.0,2009-05-31 00:00:00,10.0,-6.095197875817913
3064,69.64372,-48.81594,1333.0,2009-05-31 00:00:00,10.0,-8.271
3065,67.19518,-49.71952,872.0,2011-07-31 00:00:00,10.0,-3.867919630873197
3066,67.19518,-49.71952,872.0,2011-08-31 00:00:00,10.0,-4.347715718515252
3067,67.19518,-49.71952,872.0,2011-09-30 00:00:00,10.0,-4.304756619769045
3068,67.19518,-49.71952,872.0,2011-10-31 00:00:00,10.0,-4.039862350101853
3069,67.19518,-49.71952,872.0,2011-11-30 00:00:00,10.0,-3.726281255146887
3070,67.19518,-49.71952,872.0,2011-12-31 00:00:00,10.0,-3.716191079177951
3071,67.19518,-49.71952,872.0,2012-01-31 00:00:00,10.0,-4.070713380941108
3072,67.19518,-49.71952,872.0,2012-02-29 00:00:00,10.0,-4.704389048232974
3073,67.19518,-49.71952,872.0,2012-03-31 00:00:00,10.0,-5.376732126439969
3074,67.19518,-49.71952,872.0,2012-04-30 00:00:00,10.0,-6.024641364901035
3075,67.19518,-49.71952,872.0,2012-05-31 00:00:00,10.0,-6.556297646350055
3076,67.19518,-49.71952,872.0,2012-06-30 00:00:00,10.0,-6.515674603056574
3077,67.19518,-49.71952,872.0,2012-07-31 00:00:00,10.0,-6.028030424506236
3078,67.19518,-49.71952,872.0,2012-08-31 00:00:00,10.0,-5.082260302111015
3079,67.19518,-49.71952,872.0,2012-09-30 00:00:00,10.0,-3.811890912205407
3080,67.19518,-49.71952,872.0,2012-10-31 00:00:00,10.0,-3.125982418663096
3081,67.19518,-49.71952,872.0,2012-11-30 00:00:00,10.0,-3.218362534242004
3082,67.19518,-49.71952,872.0,2012-12-31 00:00:00,10.0,-4.17394283243957
3083,67.19518,-49.71952,872.0,2013-01-31 00:00:00,10.0,-5.88899874804191
3084,67.19518,-49.71952,872.0,2013-02-28 00:00:00,10.0,-7.952391312432095
3085,67.19518,-49.71952,872.0,2013-03-31 00:00:00,10.0,-8.848062567357296
