4000, 100, -0.10, 1.29, 0.21, 2.11
4000, 100, -0.10, 1.16, 0.19, 2.22
4000, 100, 0.05, 1.37, 0.20, 2.35
4000, 100, 0.03, 1.24, 0.17, 2.23
4000, 100, -0.25, 1.05, 0.16, 2.16
4000, 100, 0.24, 1.38, 0.32, 2.30
5000, 100, 0.02, 1.14, 0.29, 2.34
5000, 100, 0.01, 1.28, 0.25, 2.12
5000, 100, -0.02, 1.43, 0.24, 2.18
5000, 100, 0.20, 1.52, 0.47, 2.89
5000, 100, -0.28, 1.16, 0.24, 2.38
5000, 100, -0.33, 1.52, 0.17, 2.32
5000, 100, -0.24, 1.41, 0.26, 2.36
5000, 100, -0.20, 1.46, 0.25, 2.30
5000, 100, 0.02, 1.28, 0.15, 2.08
5000, 100, -0.27, 1.34, 0.13, 2.18
100, 150, 0.13, 1.07, 0.04, 0.84
100, 150, -0.03, 1.07, 0.06, 0.84
100, 150, -0.18, 1.13, 0.01, 0.84
100, 150, -0.09, 1.22, 0.02, 0.88
100, 150, 0.13, 1.06, 0.08, 0.83
100, 150, 0.10, 1.03, 0.05, 0.82
100, 150, 0.02, 0.99, -0.02, 0.93
100, 150, -0.25, 0.97, -0.11, 0.87
100, 150, 0.27, 1.12, 0.19, 0.85
100, 150, -0.01, 1.10, 0.03, 0.86
500, 150, -0.22, 1.40, 0.05, 1.43
500, 150, -0.42, 1.26, -0.10, 1.23
500, 150, -0.22, 1.33, -0.03, 1.32
500, 150, -0.12, 1.23, 0.05, 1.16
500, 150, -0.05, 1.24, 0.01, 1.30
500, 150, -0.14, 1.25, 0.04, 1.22
500, 150, -0.18, 1.15, -0.03, 1.32
500, 150, -0.22, 1.16, -0.03, 1.29
500, 150, -0.10, 1.18, 0.06, 1.21
500, 150, -0.31, 1.26, -0.05, 1.29
1000, 150, -0.14, 1.39, 0.04, 1.59
1000, 150, -0.29, 1.18, 0.01, 1.54
1000, 150, -0.22, 1.31, 0.02, 1.54
1000, 150, -0.32, 1.45, -0.00, 1.55
1000, 150, -0.22, 1.32, 0.03, 1.54
1000, 150, -0.41, 1.50, 0.02, 1.54
1000, 150, -0.26, 1.28, 0.01, 1.59
