;date;site;latitude;longitude;elevation;depthOfTemperatureObservation;temperatureObserved;reference;note
;31-01-2009;T2_09;69.756933;-47.880283;1750;10;-11.35215054;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;28-02-2009;T2_09;69.756933;-47.880283;1750;10;-11.32771429;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-03-2009;T2_09;69.756933;-47.880283;1750;10;-11.3383871;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-04-2009;T2_09;69.756933;-47.880283;1750;10;-11.4125122;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-05-2009;T2_09;69.756933;-47.880283;1750;10;-11.46170966;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-06-2008;T1new;69.738017;-48.060967;1710;10;-9.947928733;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-07-2008;T1new;69.738017;-48.060967;1710;10;-10.11612937;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-08-2008;T1new;69.738017;-48.060967;1710;10;-10.27372301;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-09-2008;T1new;69.738017;-48.060967;1710;10;-10.28045116;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-10-2008;T1new;69.738017;-48.060967;1710;10;-10.17910049;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-11-2008;T1new;69.738017;-48.060967;1710;10;-10.04276667;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-12-2008;T1new;69.738017;-48.060967;1710;10;-9.927784946;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-01-2009;T1new;69.738017;-48.060967;1710;10;-9.867994624;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;28-02-2009;T1new;69.738017;-48.060967;1710;10;-9.854327381;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-03-2009;T1new;69.738017;-48.060967;1710;10;-9.888688172;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-04-2009;T1new;69.738017;-48.060967;1710;10;-10.01376742;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-05-2009;T1new;69.738017;-48.060967;1710;10;-10.10050624;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-06-2007;T1old;69.738017;-48.060967;1710;10;-9.430689424;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-07-2007;T1old;69.738017;-48.060967;1710;10;-9.609088374;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-08-2007;T1old;69.738017;-48.060967;1710;10;-9.797098678;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-09-2007;T1old;69.738017;-48.060967;1710;10;-9.853138657;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-10-2007;T1old;69.738017;-48.060967;1710;10;-9.81055;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-11-2007;T1old;69.738017;-48.060967;1710;10;-9.706233333;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-12-2007;T1old;69.738017;-48.060967;1710;10;-9.617892473;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-01-2008;T1old;69.738017;-48.060967;1710;10;-9.565021505;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;29-02-2008;T1old;69.738017;-48.060967;1710;10;-9.547896552;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-03-2008;T1old;69.738017;-48.060967;1710;10;-9.576806452;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-04-2008;T1old;69.738017;-48.060967;1710;10;-9.699260903;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-05-2008;T1old;69.738017;-48.060967;1710;10;-9.775963681;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-06-2008;H1;69.739083;-48.2403;1680;10;-7.062333675;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-07-2008;H1;69.739083;-48.2403;1680;10;-7.285479839;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-08-2008;H1;69.739083;-48.2403;1680;10;-7.516370632;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-09-2008;H1;69.739083;-48.2403;1680;10;-7.576722106;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-10-2008;H1;69.739083;-48.2403;1680;10;-7.503274123;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-11-2008;H1;69.739083;-48.2403;1680;10;-7.387488889;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-12-2008;H1;69.739083;-48.2403;1680;10;-7.306623656;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-01-2009;H1;69.739083;-48.2403;1680;10;-7.25388172;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;28-02-2009;H1;69.739083;-48.2403;1680;10;-7.244809524;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-03-2009;H1;69.739083;-48.2403;1680;10;-7.308516129;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-04-2009;H1;69.739083;-48.2403;1680;10;-7.463082035;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-05-2009;H1;69.739083;-48.2403;1680;10;-7.546411502;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-06-2008;G165;69.719783;-48.2674;1644;10;-6.525291973;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-07-2008;G165;69.719783;-48.2674;1644;10;-6.754283826;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-08-2008;G165;69.719783;-48.2674;1644;10;-6.971975694;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;30-09-2008;G165;69.719783;-48.2674;1644;10;-7.03251412;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
;31-10-2008;G165;69.719783;-48.2674;1644;10;-6.98641155;J. Harper, N. Humphrey, T. Pfeffer, and J. Brown, Firn Stratigraphy and Temperature to 10 m Depth in the Percolation Zone of West Greenland, 2007-2009, INSTAAR Occasional Paper 60, 2011, 25 pp. https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/;
