,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,year,ERA_distance,ERA_lat,ERA_lon,ERA_i,ERA_j
2864,2012-09-30 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-10.006313811997234,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_main,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2865,2012-10-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-8.999458802137479,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_main,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2866,2012-11-30 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-7.850755174533884,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_main,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2867,2012-12-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-7.214449150440554,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_main,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2868,2013-01-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-7.10552393421202,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_main,2013,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2869,2013-02-28 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-7.164588796726132,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_main,2013,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2870,2012-05-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-9.675783481648052,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2871,2012-06-30 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-10.054537091384812,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2872,2012-07-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-10.15270541644039,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2873,2012-08-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-10.431708685069154,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2874,2012-09-30 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-10.501743053589909,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2875,2012-10-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-10.647496581235895,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2876,2012-11-30 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-8.44220049502847,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2877,2012-12-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-7.414454628817584,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2878,2013-01-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-6.892170783889752,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2013,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2879,2013-02-28 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-6.58242232138248,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_2,2013,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2880,2012-05-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-9.418128895106122,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2881,2012-06-30 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-9.914907898571665,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2882,2012-07-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-10.0780937091277,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2883,2012-09-30 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-12.055649225036994,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2884,2012-10-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-11.51771870234746,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2885,2012-11-30 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-9.24594858560547,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2886,2012-12-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-7.884812708311216,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2012,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2887,2013-01-31 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-7.380400447079922,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2013,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2888,2013-02-28 00:00:00,KAN_U,67.000252,-47.022999,1840.0,10.0,-7.196397983399683,"Charalampidis, C., Van As, D., Colgan, W.T., Fausto, R.S., Macferrin, M. and Machguth, H., 2016. Thermal tracing of retained meltwater in the lower accumulation area of the Southwestern Greenland ice sheet. Annals of Glaciology, 57(72), pp.1-10.",SPLAZ,SPLAZ_3,2013,161.28991525364498,67.01583187187941,-47.05930181248366,450.0,436.0
2889,2007-08-31 00:00:00,T4,69.819983,-47.4505,1877.0,10.0,-15.18244992504106,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,165.8628647157637,69.82181714866446,-47.473211697317325,382.0,435.0
2890,2007-11-30 00:00:00,T4,69.819983,-47.4505,1877.0,10.0,-14.24707639505288,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,165.8628647157637,69.82181714866446,-47.473211697317325,382.0,435.0
2891,2007-12-31 00:00:00,T4,69.819983,-47.4505,1877.0,10.0,-13.980271542421214,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,165.8628647157637,69.82181714866446,-47.473211697317325,382.0,435.0
2892,2007-07-31 00:00:00,T3,69.7836,-47.670183,1819.0,10.0,-14.36968226556488,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.1263262024164,69.77660831438364,-47.70770805071194,383.0,433.0
2893,2007-08-31 00:00:00,T3,69.7836,-47.670183,1819.0,10.0,-14.306704731902354,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.1263262024164,69.77660831438364,-47.70770805071194,383.0,433.0
2894,2007-09-30 00:00:00,T3,69.7836,-47.670183,1819.0,10.0,-14.00490451765858,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.1263262024164,69.77660831438364,-47.70770805071194,383.0,433.0
2895,2007-10-31 00:00:00,T3,69.7836,-47.670183,1819.0,10.0,-13.537142063823016,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.1263262024164,69.77660831438364,-47.70770805071194,383.0,433.0
2896,2007-11-30 00:00:00,T3,69.7836,-47.670183,1819.0,10.0,-13.057891246252,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.1263262024164,69.77660831438364,-47.70770805071194,383.0,433.0
2897,2007-12-31 00:00:00,T3,69.7836,-47.670183,1819.0,10.0,-12.68001992602956,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.1263262024164,69.77660831438364,-47.70770805071194,383.0,433.0
2898,2008-01-31 00:00:00,T3,69.7836,-47.670183,1819.0,10.0,-12.584595534152417,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2008,166.1263262024164,69.77660831438364,-47.70770805071194,383.0,433.0
2899,2007-07-31 00:00:00,T2_08,69.756933,-47.880283,1750.0,10.0,-12.69416932343384,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2900,2007-08-31 00:00:00,T2_08,69.756933,-47.880283,1750.0,10.0,-12.69116199806614,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2901,2007-09-30 00:00:00,T2_08,69.756933,-47.880283,1750.0,10.0,-12.400594204955388,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2902,2007-10-31 00:00:00,T2_08,69.756933,-47.880283,1750.0,10.0,-11.885258850277404,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2903,2008-06-30 00:00:00,T2_09,69.756933,-47.880283,1750.0,10.0,-11.329541491301908,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2008,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2904,2008-07-31 00:00:00,T2_09,69.756933,-47.880283,1750.0,10.0,-11.43063550786828,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2008,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2905,2008-08-31 00:00:00,T2_09,69.756933,-47.880283,1750.0,10.0,-11.544603753012115,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2008,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2906,2008-09-30 00:00:00,T2_09,69.756933,-47.880283,1750.0,10.0,-11.59539160355118,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2008,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2907,2009-04-30 00:00:00,T2_09,69.756933,-47.880283,1750.0,10.0,-11.410426123421978,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2009,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2908,2009-05-31 00:00:00,T2_09,69.756933,-47.880283,1750.0,10.0,-11.453319901156773,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2009,166.33933313409037,69.77460463073498,-47.82750969584738,383.0,432.0
2909,2008-07-31 00:00:00,T1new,69.738017,-48.060967,1710.0,10.0,-10.06400307161194,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2008,166.58624189737566,69.72890300892495,-48.0606354234107,384.0,430.0
2910,2008-08-31 00:00:00,T1new,69.738017,-48.060967,1710.0,10.0,-10.201429908479582,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2008,166.58624189737566,69.72890300892495,-48.0606354234107,384.0,430.0
2911,2008-09-30 00:00:00,T1new,69.738017,-48.060967,1710.0,10.0,-10.232213374671211,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2008,166.58624189737566,69.72890300892495,-48.0606354234107,384.0,430.0
2912,2009-04-30 00:00:00,T1new,69.738017,-48.060967,1710.0,10.0,-10.041084000206096,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2009,166.58624189737566,69.72890300892495,-48.0606354234107,384.0,430.0
2913,2009-05-31 00:00:00,T1new,69.738017,-48.060967,1710.0,10.0,-10.10448487928826,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2009,166.58624189737566,69.72890300892495,-48.0606354234107,384.0,430.0
2914,2007-07-31 00:00:00,T1old,69.738017,-48.060967,1710.0,10.0,-9.552692152063733,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.58624189737566,69.72890300892495,-48.0606354234107,384.0,430.0
2915,2007-08-31 00:00:00,T1old,69.738017,-48.060967,1710.0,10.0,-9.66020993464112,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.58624189737566,69.72890300892495,-48.0606354234107,384.0,430.0
2916,2007-09-30 00:00:00,T1old,69.738017,-48.060967,1710.0,10.0,-9.81027884858963,"Humphrey, N. F., Harper, J. T., and Pfeffer, W. T. (2012), Thermal tracking of meltwater retention in Greenlands accumulation area, J. Geophys. Res., 117, F01010, doi:10.1029/2011JF002083. Data available at: https://instaar.colorado.edu/research/publications/occasional-papers/firn-stratigraphy-and-temperature-to-10-m-depth-in-the-percolation-zone-of/",Humphrey et al. (2012),"no surface height measurements, using interpolating surface height using CP1 and SwissCamp stations",2007,166.58624189737566,69.72890300892495,-48.0606354234107,384.0,430.0
