date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note
2005-01-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.27375645417028,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-02-28 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.05056807088722,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-03-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-22.872260988397663,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-04-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.019800215379664,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-05-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.014865178669577,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-06-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.095268925165325,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-07-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-22.960267988753884,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-08-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-22.886327175790758,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-09-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.20865934911717,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-10-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.012879907373453,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-11-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-22.808491432509605,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2005-12-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-22.827538027742968,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2007-04-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.20835439320861,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2007-05-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.57728600298414,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2007-06-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.73322641335036,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2007-07-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.92644782908338,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2007-08-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.88130300802497,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2007-09-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.888928053081543,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2007-10-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.93529787476052,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-02-29 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.31745343596189,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-03-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.422418655352416,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-04-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.37167971527174,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-05-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.502116922579923,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-06-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.489541281929117,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-07-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.6485441971816,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-08-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.67276496303589,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-09-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.70415632514407,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-10-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.688776620103745,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-11-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.722005388169137,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2008-12-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.70008820574259,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-03-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.186373794588143,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-04-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.525013307822896,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-05-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.45274403766888,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-06-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.39416407854864,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-07-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.43416172778829,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-08-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.51685624023343,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-09-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.657600992372203,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-10-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.82215056815018,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-11-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.81388818552816,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2009-12-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.91904454420737,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2010-03-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.644955894469867,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2010-04-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.65925549384753,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2010-05-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.529947193616557,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2010-06-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.49659599993441,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2010-07-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.50129366714282,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2010-08-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.5397941173607,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2010-09-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.572292180376863,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2010-10-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.704384540752574,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2011-05-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-22.900544400373928,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2011-06-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.167890687765365,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2011-07-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.09059874355409,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2011-08-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.1054306378228,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2011-09-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.1992217779379,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2011-10-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.36399841739195,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2011-11-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.51884447714056,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2011-12-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.55011664400865,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-01-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.50796105185869,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-02-29 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.38063088951761,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-03-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.520785666321977,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-04-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.244110404954007,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-05-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.24449409100709,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-06-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.17597160812061,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-07-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.198410466749912,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-08-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.231172372775937,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-09-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.400678280401085,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-10-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.49161240815682,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-11-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.557989833521404,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2012-12-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.55509450639144,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2013-01-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.639548640951038,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2013-02-28 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.495255487359387,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
2013-03-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.570801679992996,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,
